#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <prior id="lambdaPrior.Lflavomaculatus_thinned" name="distribution">
#            <parameter id="lambda" lower="0.0" name="x">0.01</parameter>
#            <OneOnX id="OneOnX.2" name="distr"/>
#        </prior>
#        <distribution id="snapprior.Lflavomaculatus_thinned" lambda="@lambda" spec="snap.likelihood.SnAPPrior">
#            <parameter estimate="false" id="alpha" lower="0.0" name="alpha">11.75</parameter>
#            <parameter estimate="false" id="beta" lower="0.0" name="beta">109.73</parameter>
#            <parameter estimate="false" id="kappa" lower="0.0" name="kappa">1.0</parameter>
#            <parameter id="coalescenceRate" name="coalescenceRate">10.0</parameter>
#            <tree clusterType="upgma" id="Tree.Lflavomaculatus_thinned" nodetype="snap.NodeData" spec="beast.util.ClusterTree">
#                <taxa dataType="integerdata" id="snap.Lflavomaculatus_thinned" spec="snap.Data">
#                    <taxonset id="North" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="T2641" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="T4923" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="T3432" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="T4101" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                    <taxonset id="South" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="T3198" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="T3107" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="T3081" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="T3191" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                    <taxonset id="Moz" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="T4606" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="T3419" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="T3416" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                    <taxonset id="Taratibu" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="T5628" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="T5631" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="T5621" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                </taxa>
#                <parameter id="RealParameter.0" lower="0.0" name="clock.rate" upper="0.0">1.0</parameter>
#            </tree>
#        </distribution>
#        <prior id="uPrior.Lflavomaculatus_thinned" name="distribution">
#            <parameter id="u" lower="0.0" name="x">1.4698153755983197</parameter>
#            <OneOnX id="OneOnX.4" name="distr"/>
#        </prior>
#        <prior id="vPrior.Lflavomaculatus_thinned" name="distribution">
#            <parameter id="v" lower="0.0" name="x">0.7577810233682515</parameter>
#            <OneOnX id="OneOnX.5" name="distr"/>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution">
#        <distribution data="@snap.Lflavomaculatus_thinned" id="treeLikelihood.Lflavomaculatus_thinned" pattern="coalescenceRate" spec="snap.likelihood.SnAPTreeLikelihood" tree="@Tree.Lflavomaculatus_thinned">
#            <siteModel id="MutationSiteModel.Lflavomaculatus_thinned" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="shape" name="shape">2.0</parameter>
#                <parameter estimate="false" id="proportionInvariant" name="proportionInvariant">0.0</parameter>
#                <substModel coalescenceRate="@coalescenceRate" id="MutationModel" mutationRateU="@u" mutationRateV="@v" spec="snap.likelihood.SnapSubstitutionModel"/>
#            </siteModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	u	v	theta0	theta1	theta2	theta3	theta4	theta5	theta6	TreeHeightLogger
478000	-68953.97612304938	-68688.64621392677	-265.32990912260277	1.368971837923494	0.7876963200526764	1.4520269154705132	1.193510096973261	0.7755128546569119	1.0520598259646579	1.1461688307929678	1.1854319060906962	0.7366731380308579	0.2268913408283201
479000	-68948.69025749425	-68692.92055438917	-255.76970310507312	1.3861503959972656	0.7821191539599238	1.529103562867932	1.1276429127488259	0.7902441589764938	1.0457010125107926	1.1354156524732417	1.1455911679170063	0.7998138684079513	0.23154327617007653
480000	-68949.62427708726	-68687.80827321886	-261.8160038683944	1.3801153874571044	0.7840536633751158	1.4924421584372667	1.1993445203678368	0.7825508799576968	1.0131236336482894	1.1223851783995935	1.150705345845337	0.7637927847568443	0.24038361094824762
481000	-68951.47244103109	-68692.32774606062	-259.1446949704638	1.3820299962282867	0.7834370725134557	1.5519898562094727	1.166833903472324	0.8030094194879626	1.0441087018003374	1.1566504225352012	1.192907812327811	0.8245643524711814	0.22570493306524153
482000	-68948.55002958732	-68682.04582470661	-266.50420488070273	1.375759611074853	0.7854664645851451	1.5089314564946834	1.2245198327359894	0.7912866600080142	1.076557464889818	1.1653721158007253	1.1419705903399826	0.7550714522330029	0.2393800932607641
483000	-68947.59221260372	-68696.9605665081	-250.63164609560897	1.3836044406546526	0.7829320321373417	1.4400616425709793	1.1505800132019954	0.7871872423722865	1.0341335265261034	1.1245904569578207	1.16676398861909	0.7564779206248757	0.2333676784884267
484000	-68955.07149640059	-68686.2937214976	-268.77777490299883	1.3806342938823242	0.7838862871190961	1.4592438853544878	1.1961539303384845	0.7825027152699976	1.011362398135788	1.1498140050265455	1.1626836520144355	0.6877963787524363	0.26467827469821925
485000	-68947.88197159374	-68694.81798686893	-253.06398472481428	1.381218607953843	0.7836980492053961	1.4899405718735312	1.1392309584004707	0.7905039004647256	1.0555130713344045	1.113150603617246	1.149017246911781	0.7673864927925484	0.24027526167777125
486000	-68950.32632371249	-68673.1056273173	-277.2206963951875	1.3879472639985357	0.7815482519471024	1.5538076551841051	1.2438022097923869	0.7530930794801377	1.0840765915706227	1.1862489370450089	1.1856597276808776	0.7294482694591603	0.24652989486225352
487000	-68949.27853020193	-68683.05606827083	-266.2224619311021	1.3706334251589964	0.7871472571298817	1.4853627736667174	1.2049971129422807	0.7564492078639231	1.0670918391680362	1.1299349890370076	1.161162004537163	0.7104920808656427	0.2490368523714923
488000	-68951.6300908535	-68717.15420681695	-234.47588403655976	1.3824584386234005	0.7832994609808365	1.3957163780006803	1.1781469642619913	0.7983165810596966	1.128761318548366	1.185837578550007	1.1920968238076124	0.8043495971789347	0.22511040616671868
489000	-68946.91364559982	-68703.55053314804	-243.36311245179127	1.3787258936409297	0.7845028259769895	1.4457125588812088	1.1725780879400052	0.7622121923985747	1.0522785486387107	1.1674302864272237	1.1576887553834598	0.7928571514400007	0.23176018426858136
490000	-68949.18013849504	-68687.59583283553	-261.5843056595065	1.3851543364985712	0.7824366211534721	1.5640273898077852	1.1441925741666477	0.7862691287194242	1.1036001424494724	1.1752901531907962	1.1936451285649972	0.7941454869322045	0.2336570431211957
491000	-68949.88932306683	-68670.86175826495	-279.0275648018933	1.3921803965147483	0.7802123886341942	1.5701583954666554	1.2287961038573916	0.7253341611383951	1.0805981905534496	1.199047666857952	1.215745589544353	0.7324603809466959	0.23530989726894466
492000	-68953.37322264802	-68718.19010811578	-235.1831145322398	1.374957406692794	0.7857281944100135	1.4085774411381	1.1562740230639905	0.7762948086273765	1.111686988398204	1.1651229669196828	1.222203220713486	0.7911850986848155	0.23412530689660832
493000	-68950.59378947536	-68689.78654003721	-260.80724943814437	1.3733915846185274	0.7862404497625116	1.4264640433540783	1.200009597155706	0.7824669576685458	1.0520341986737574	1.1761489000027956	1.164291628964262	0.7186072979715332	0.24106502071699432
494000	-68954.08634305911	-68672.81696619275	-281.2693768663603	1.3784325029234414	0.7845978480623096	1.5859365085041695	1.0996846069973452	0.758596980162949	1.0549486987854848	1.1547811678167144	1.191128796075895	0.7309080785393705	0.23227425411095134
495000	-68955.1767131098	-68692.57708179463	-262.5996313151713	1.4070057369840958	0.7756322146663375	1.4716120374729715	1.2141290907346196	0.7937715366379757	1.1506007829181297	1.2203651162806393	1.256891969636048	0.7437344942343114	0.2344149725854734
496000	-68951.53215253729	-68708.14400382157	-243.38814871571526	1.36096430634201	0.7903720841368885	1.4241638879098404	1.1584629799195933	0.7446328796296744	1.057833858974514	1.1230239356255562	1.1260002030634677	0.7605294503305194	0.24041046099564972
497000	-68948.24247756109	-68698.0978989148	-250.14457864629145	1.3833171418527552	0.7830240557492474	1.44733101415762	1.1601193217913857	0.7799207420012907	1.0146576123978304	1.1352844229877368	1.1322729932477296	0.773650501403839	0.22235728803513147
498000	-68949.97436378337	-68690.81596569481	-259.1583980885697	1.377071546428165	0.7850394600282199	1.5633562982571572	1.2357275276857604	0.7723715124505541	1.1557870752529058	1.2142162547503195	1.2239620240646272	0.8190600496038007	0.23022877063316888
499000	-68953.05368362348	-68710.38402299167	-242.6696606318139	1.3698286130524961	0.7874129411800713	1.386130727014917	1.1261590672152468	0.7685562902159959	0.9670899621540634	1.096159932190337	1.098802715590865	0.7313971865040356	0.25202529018488057
500000	-68954.7146585538	-68692.31287995812	-262.40177859568826	1.3913945429689145	0.7804594239127154	1.53517886589784	1.2093147304752263	0.8038003291934364	1.1058711049995638	1.1525932484603991	1.200338733052087	0.7927776962466875	0.22485431456187485
501000	-68951.85289827027	-68705.31513251422	-246.5377657560525	1.3654400102340192	0.7888703977672569	1.4719573908028245	1.1596837525131012	0.7874695148348745	1.133445632481478	1.1950095643386192	1.1997422023162534	0.7904878729467743	0.23823972218351508
502000	-68950.43484057867	-68691.55081561746	-258.8840249612157	1.3713755792666504	0.7869026926487888	1.4536626866124487	1.2356151575917305	0.799033768759564	1.1016439547005281	1.1835014976877305	1.2113434018452582	0.7458766650059252	0.24389142562409374
503000	-68949.6499945506	-68707.51525263731	-242.13474191327782	1.367336330958356	0.7882388193329393	1.4326643167933477	1.1733557859942685	0.7311378698719418	1.0601526582283534	1.184445788061741	1.152128809868699	0.7901013545725611	0.23170344146566973
504000	-68949.73174683064	-68687.39851288796	-262.33323394267916	1.38726946584855	0.7817633307835176	1.5187536592841169	1.1615920322588336	0.7679947685848463	0.9787239979491164	1.128709762098971	1.1427305480372767	0.7782914923705272	0.23529698768529034
505000	-68951.15353071151	-68695.53064221454	-255.62288849697185	1.3854264297004768	0.78234982785026	1.5009772804843056	1.1502951274167532	0.6938027342906798	1.0611198900451682	1.1366565977945484	1.1481847089444377	0.7571510111221027	0.23210116637525324
506000	-68956.76197970558	-68683.33391743302	-273.42806227256574	1.3614830798871687	0.7901972259661134	1.506944117535153	1.1956568818619326	0.7920766349215212	1.012932003027527	1.1524099996589496	1.143702177125914	0.7007357834335152	0.2669879322931128
507000	-68948.35360800772	-68693.75236936435	-254.60123864337407	1.384182550969125	0.7827470410109121	1.4655978594579517	1.1441351419825907	0.7469365901240262	1.0504546179004632	1.0976248977608116	1.139280303891637	0.7391880951431018	0.24062711940754164
508000	-68947.83435996604	-68681.8995741351	-265.9347858309532	1.3715179231148857	0.7868558332185263	1.5312259744256664	1.2285506257406817	0.7649870879113209	1.0616750080233508	1.1738490530276071	1.1713023748817506	0.7838190603826368	0.22383199245321478
509000	-68952.50037664926	-68701.73212457482	-250.76825207444762	1.3796311170246667	0.7842100457355575	1.450024379273691	1.1385406201796588	0.7225738404425404	1.059990401176048	1.1255238493142086	1.134860925391487	0.7616616587010523	0.22276710223515575
510000	-68949.1540496488	-68693.02210245267	-256.1319471961274	1.3754431828078209	0.7855696462198399	1.5014808179716304	1.2270631792604414	0.7960381370630096	1.0443540423122473	1.137058671087983	1.1557664242775834	0.8040252240905112	0.23529974921262972
511000	-68949.50856995059	-68700.15048337894	-249.35808657164876	1.3691549840034185	0.7876356974316294	1.462801337678426	1.108658629024429	0.7644914089115847	0.9764809601621279	1.114978532545391	1.1338132902373095	0.7742176503292164	0.23488658841405097
512000	-68952.10908026989	-68683.59696474815	-268.5121155217385	1.3868079682832246	0.7819099612782868	1.5439088947807962	1.1830281623804015	0.7809707997625327	0.9956799826679611	1.1227692821879431	1.1903871388860492	0.7689432401932526	0.2449756642717497
513000	-68948.1484634828	-68701.44429843192	-246.7041650508802	1.3651205828170037	0.7889770570316921	1.4448610425299016	1.1508275587193149	0.7256853496352225	1.0681964169574694	1.1530290414471993	1.1513474875114367	0.7535433643349897	0.23536073769019691
514000	-68948.41060187903	-68686.31845824658	-262.0921436324577	1.377174044555717	0.7850061530566872	1.4835991609759254	1.176637207148009	0.7605402196941822	1.0146126477703397	1.1397000122975998	1.1891916301969585	0.7553573707287117	0.22571363571726483
515000	-68949.61198291699	-68688.2875235768	-261.3244593401931	1.3768416734618125	0.7851141860228747	1.4854855152681115	1.1226445556175138	0.8028736202239146	0.9900818186861611	1.1068192232750262	1.1116988590120167	0.7397279499582816	0.2413482105473567
516000	-68954.38433245242	-68668.03344997414	-286.35088247827514	1.3799466493821548	0.7841081333459646	1.6348070806825183	1.2566467963851926	0.7547200724767245	1.139596332918684	1.19194350348672	1.1662888968720933	0.7658742873776596	0.2402672227468599
517000	-68950.31348166375	-68688.00532321907	-262.3081584446766	1.3792309180035367	0.7843394094553376	1.461002772035618	1.1136771212893575	0.7675090799786968	1.0732708502332586	1.1279480126618997	1.1310100438658963	0.6982368925363792	0.24381877383950928
518000	-68949.88295906846	-68681.30137030985	-268.58158875860823	1.3661892067794676	0.7886205439219357	1.501336951518801	1.1755937974273425	0.7657031652952244	1.0797114955931182	1.1471328465961008	1.1929700966937056	0.7322723254855855	0.2305223932728886
519000	-68952.38875406723	-68686.6751040499	-265.7136500173313	1.362457362733351	0.7898694020162169	1.566584722676801	1.1639836387729852	0.7915495838774441	1.0804145349918206	1.1525268112142124	1.2035328774849594	0.7834928392825675	0.23713555590597712
520000	-68949.88403723859	-68682.1021027816	-267.7819344569815	1.3831491678129295	0.783077886626006	1.4849876069408263	1.1956035831424163	0.7903253773088038	1.0381384984596245	1.1550307979384165	1.1967211907497057	0.7342798328511417	0.22788057786290714
521000	-68947.0481207116	-68687.90348004557	-259.14464066602017	1.3701578108435535	0.7873042072191979	1.512059532370481	1.163034735862471	0.7678059676291018	1.0174938598989118	1.1485496693384372	1.1712882116449466	0.7715660695123854	0.23681646227404907
522000	-68948.62703875723	-68697.76108079878	-250.86595795845085	1.3827030169996577	0.7832209646793322	1.47075922552591	1.213846844658033	0.7334259528561329	1.102017712200601	1.1466686397212011	1.1576371927891727	0.7928682443425081	0.22521965066102909
523000	-68949.05848099224	-68695.04981646135	-254.0086645308936	1.3834481484835708	0.7829820860784216	1.477752908332335	1.2212837561509178	0.7381159118541488	1.1195326674241457	1.2100728883649534	1.179506326083606	0.7661005137215674	0.2329441358665835
524000	-68957.62226822539	-68706.78289630167	-250.83937192372645	1.3789303750295634	0.7844366369652329	1.4343445188193744	1.2058223422847187	0.7656042975245069	1.132913705964874	1.1767379441230081	1.0661835273772895	0.7985914538895101	0.22939858189779208
525000	-68950.21151725117	-68696.44048125183	-253.77103599933352	1.3735511049435247	0.7861881790146238	1.4847916440618991	1.2016966942168277	0.808177036272729	1.0461389478159435	1.1504856968864483	1.1737312375749331	0.7865823054299986	0.23602888449979154
526000	-68949.88694918196	-68701.98096704435	-247.90598213761672	1.3790595812686428	0.7843948298011889	1.4926328448973862	1.1360799488861484	0.7577557555519515	0.9877332390969958	1.1195135991898741	1.1369684828314628	0.7996025439326445	0.24156808889062298
527000	-68949.96001158084	-68679.17617416002	-270.78383742082735	1.3740908064738993	0.7860114740349521	1.5812671506787648	1.1579543645782744	0.7209019912105588	1.069570953889153	1.1663130381709652	1.2082727745618809	0.7415432687424047	0.24232563857697303
528000	-68954.07681919537	-68718.56371835258	-235.5131008427894	1.375246468791768	0.7856338287718108	1.4121811048704322	1.124656094292681	0.7314311499329014	0.9744217030022911	1.0613246877724307	1.1144584687496397	0.8032136342847442	0.231521441161306
529000	-68949.79657317669	-68688.84712884888	-260.94944432781114	1.367028060829228	0.7883413020806954	1.511517042125695	1.197351108419703	0.7744650650175344	1.1104128196643113	1.172368092961765	1.1859642232185748	0.7731154015834162	0.22010821491010152
530000	-68950.42676778643	-68672.39024331431	-278.0365244721114	1.378747738975566	0.7844957533449215	1.490199824588823	1.2085497372286365	0.7274066496846081	1.0707513121949304	1.1566742412062567	1.1517575390914425	0.6613387899079617	0.25189375709260703
531000	-68949.88527246725	-68696.48052338662	-253.40474908061972	1.3660673943969464	0.7886611384026044	1.5017006788096496	1.1903008389981784	0.7614823259852349	1.0352321126436315	1.1953252979773223	1.1881150289277636	0.8186642940976968	0.22299978306101648
532000	-68954.30120478237	-68696.23136335287	-258.06984142950495	1.3783783324213519	0.7846153995065497	1.5016928018943339	1.1197085697025362	0.7331928069344358	1.0454164583944228	1.1105189303372422	1.0924497596603984	0.7513868401777897	0.24143374149663505
533000	-68948.8386816305	-68688.29011072712	-260.54857090337714	1.385896855149699	0.7821998955597995	1.4903967955723427	1.200239819819019	0.7874306463473467	1.1050771552735639	1.2142600167977398	1.1812060153717325	0.7425940205487839	0.244919571832515
534000	-68948.68542703395	-68683.15957595546	-265.52585107848756	1.3879339187435786	0.781552483493083	1.4914166962636	1.1902155613003285	0.7658254286254914	1.0665055446802345	1.1366725694495479	1.1215335327787646	0.7385494234269128	0.23540639626106946
535000	-68955.55850974054	-68695.63247978025	-259.9260299602962	1.3891820550476055	0.7811572709782311	1.5022365434991503	1.1852777482339436	0.8359394274872023	1.09487677182303	1.1147212301590614	1.1534097764982336	0.7864327567381608	0.23541504365494906
536000	-68947.61907596566	-68700.46779276295	-247.15128320271322	1.3827651679537698	0.7832010245482324	1.4655497490374823	1.211781382580993	0.7580220944106056	1.1511319301430232	1.2073658525791546	1.2069918409615359	0.7890472620207734	0.23066996896525255
537000	-68951.83000688728	-68697.47704327732	-254.35296360995991	1.3676628465337195	0.7881303503990527	1.4472805638740343	1.1647317931846963	0.8289090807480453	1.0216359816279785	1.1278912739462783	1.1706377245967443	0.7405856615682278	0.2537657667250862
538000	-68949.77661377353	-68707.45855995054	-242.31805382299677	1.374475748672639	0.7858855724466612	1.4292258336216486	1.1427133851435405	0.7459317862579774	1.0774365457417565	1.172786353288622	1.2040019837541405	0.7679957267332844	0.23354378515712346
539000	-68950.84340894064	-68668.51518568682	-282.32822325381176	1.3761938406905458	0.7853249913317926	1.6211828498353658	1.236452702092002	0.7653766145171429	1.0784697055798742	1.2157016063939021	1.2417768159321048	0.7538741448688104	0.24547979088563987
540000	-68949.6271133348	-68710.37521007692	-239.2519032578794	1.3716000109672106	0.7868288169507663	1.4139117937622852	1.186835994370257	0.7366758499263036	1.0923306207511845	1.1995378720801262	1.1707006194555614	0.7913818677341558	0.2286541350085172
541000	-68950.10920920344	-68703.52559055248	-246.58361865095085	1.3833434440987644	0.7830156284853211	1.4613363053635495	1.1236610248096548	0.7793274170313487	1.099592731224722	1.1527910768236709	1.1373749867880567	0.7839638137803145	0.22248894241892705
542000	-68949.2922465824	-68676.99418186292	-272.2980647194778	1.3780822145053897	0.7847113810872722	1.5257804288816126	1.2084840294341903	0.7653551420909704	1.089303913417742	1.1692623028414642	1.238627808224279	0.719114736282189	0.2458127142428261
543000	-68948.57026757798	-68715.25939233744	-233.31087524053956	1.3656306492292847	0.7888067794533243	1.4218485579335733	1.1718344011772992	0.7669797611077122	1.0788068365574672	1.1513745732064096	1.1824508061851462	0.8278255082520393	0.22476609008184406
544000	-68951.51172739729	-68682.67900914009	-268.8327182571938	1.3926319895158341	0.78007062589769	1.5433797080373284	1.090568703555839	0.7684789710455502	0.9820468273399504	1.0955221052273536	1.177104889966136	0.7392905618105128	0.24054087710504599
545000	-68951.82744064313	-68703.9507052648	-247.87673537833552	1.3816800688417123	0.7835495650122066	1.4511682750430361	1.1724599784361767	0.8337797537726719	0.9907876533820287	1.1157624250766789	1.1390703253013983	0.81345567298305	0.22767279001416407
546000	-68953.684666859	-68699.68552770808	-253.99913915092074	1.3638942120262925	0.7893872843685533	1.5069402228185482	1.1079287539311282	0.7556655243959267	1.0107376963179948	1.1049177299090098	1.1390451340986694	0.7788717076338727	0.24066763309483882
547000	-68952.05755570026	-68667.9616546599	-284.09590104035374	1.375962674710774	0.7854002884113129	1.5794081319883195	1.1501802178671392	0.7630918893325237	0.9466303328101628	1.1056976446009588	1.1404781114838498	0.7345476372248662	0.2310785885981403
548000	-68948.96165024486	-68688.69884800179	-260.26280224307175	1.364900924281204	0.7890504484172778	1.5021389424180784	1.1956858412576903	0.8089798060228635	1.0649885567716297	1.1596297236294282	1.1511227967300095	0.7696129645542823	0.23750400052685441
549000	-68958.68884208662	-68708.08696037544	-250.60188171117392	1.4004417892807026	0.7776414899620626	1.4253298377586021	1.2532803017294842	0.7062918966634729	1.159692781309557	1.159179863198641	1.1823827735354089	0.7667472687231152	0.23258754350977573
550000	-68951.36718848765	-68696.78644002923	-254.58074845842555	1.3865344786939284	0.7819969284988307	1.4941684403292064	1.2057730958100026	0.7944571355273274	1.0309240981710066	1.1325116144258849	1.1502988849031586	0.7985778403412253	0.24358201194217055
551000	-68952.30515573107	-68684.90399454239	-267.40116118868275	1.3912626068952976	0.7805009410984626	1.5075399524761681	1.2240391593397182	0.7408951101119212	0.9872848723608668	1.151158152359724	1.141249923146634	0.7646611280794595	0.240029872822805
552000	-68949.1554404353	-68671.93752430567	-277.21791612962943	1.370171714680235	0.7872996165956375	1.5453471463506994	1.2238314398412158	0.7464503397988814	1.0346383994110386	1.1456270821032084	1.1942689144210135	0.7249271027575874	0.24376117615887513
553000	-68952.7599252995	-68711.76358451926	-240.9963407802363	1.3979870869730304	0.7784004398578934	1.413380897194859	1.2253679091586032	0.7504122236187669	1.0537711660451103	1.1913210137273063	1.1399844822598073	0.8182051754137483	0.22276078374734642
554000	-68948.92048597634	-68697.61642982997	-251.30405614637547	1.378458375417934	0.784589466041644	1.4487995573277443	1.114075084383823	0.7523137908388023	1.00754376737393	1.1160940062846454	1.1194790247127244	0.7538087375087644	0.22500956022271099
555000	-68951.746432427	-68681.89643767323	-269.84999475377026	1.3838776621633748	0.7828445730691973	1.5243079391206562	1.16037734630022	0.7553892089740603	1.1180932591960195	1.136432972363575	1.0913437527358016	0.7287275983561396	0.24209370299618782
556000	-68946.71100360915	-68688.72765232487	-257.9833512842748	1.3816399589557546	0.7835624649954713	1.473729462175246	1.1909430804314225	0.7763324004248847	1.0974972639091984	1.149821500856045	1.1376976523172264	0.7491242864017505	0.236811985116541
557000	-68950.1073146999	-68687.10201047323	-263.0053042266683	1.3594896418573121	0.7908702883955218	1.5494519974855594	1.1648034773093492	0.7530675382310766	1.091935114967673	1.1542821877469867	1.137985056711411	0.7808822306114617	0.2284297068267888
558000	-68949.2735510769	-68690.39909948112	-258.8744515957778	1.3838178218810673	0.7828637235079898	1.5388810050340833	1.1703639545838376	0.7492773340189189	1.0705930377268829	1.1333180395231894	1.203843303686133	0.7947231203315563	0.23187738953185746
559000	-68958.86923901622	-68673.00033101659	-285.86890799962777	1.369319094952172	0.787581397270187	1.4484504725415808	1.2617532333774595	0.7757193941507734	0.9865511804989594	1.197498232383913	1.1873949237900896	0.6736664232262994	0.2541263690170693
560000	-68949.91828185161	-68679.87504646374	-270.0432353878734	1.3826442110305135	0.783239834211474	1.4837383962731399	1.1888170196860262	0.7475944935994173	0.9911226994740425	1.1660558223132533	1.1613049545895229	0.7047123012533321	0.24752363059133273
561000	-68948.24442809192	-68693.43047246843	-254.81395562348828	1.363923867711287	0.7893773506481556	1.4921829763112893	1.2065985367531504	0.7543195677558311	1.0184449865675251	1.156110529939701	1.1928886270601768	0.7922205769979797	0.23156762446977242
562000	-68946.52716524879	-68682.57331597539	-263.9538492734032	1.3805474640692479	0.783914280832384	1.504798622675484	1.2201630804659378	0.7733064631019716	1.0525635016279369	1.1597273956921856	1.171579127926862	0.7446589164313211	0.2426107910087859
563000	-68951.75482894665	-68685.59185249322	-266.1629764534237	1.4022727548294334	0.7770780771799546	1.4651469601445781	1.2107145295753803	0.8015293248621379	1.0428503570741328	1.147014961707637	1.1693127998037982	0.720998601578583	0.2465215704041609
564000	-68947.88333419341	-68700.69916789762	-247.18416629579423	1.376749509615809	0.7851441572058019	1.4659297238202749	1.1595437114034333	0.7595625339686427	1.0878620901928553	1.124554789133798	1.1245312920251886	0.7903859968187578	0.2289252335491477
565000	-68951.29460180258	-68695.98674336963	-255.30785843295473	1.3914059370981915	0.7804558390241702	1.4713639783721384	1.165727332757348	0.774015954561338	1.0079864639149003	1.0688653101290402	1.1055849096361738	0.7843711165818298	0.22705822205705606
566000	-68951.67270121626	-68687.48049101494	-264.19221020132386	1.3914059370981915	0.7804558390241702	1.5026142472386883	1.1702568604759267	0.7354671859918892	1.0033879707370985	1.132099023544281	1.1313166674980901	0.7587693533635176	0.22664061904497876
567000	-68955.96824889272	-68703.7996481802	-252.16860071251838	1.3793761669147655	0.7842924443553081	1.533353708641579	1.1993905265410545	0.7489254876116744	1.1144459339618888	1.1816844792828969	1.2164040175660402	0.8470256890382427	0.22369329680834021
568000	-68952.09604392327	-68714.0502740792	-238.04576984406606	1.3793761669147655	0.7842924443553081	1.443477166473619	1.1229578558655093	0.7871937232391139	1.006850514452872	1.1429874932663775	1.1916203132321397	0.847268226623141	0.22198245757234333
569000	-68952.68977275751	-68684.00267146996	-268.68710128754657	1.3784611879640982	0.7845885548790087	1.5661939719175322	1.1033799086119362	0.7746499912742303	1.037553977595556	1.144068038155537	1.1440354565982094	0.7766596847746923	0.22476362337557743
570000	-68955.48975536553	-68705.74817279058	-249.74158257494298	1.367691311122563	0.7881208982910825	1.512602256226394	1.2097658283335082	0.7855298197445275	1.1602398415815236	1.1987152998231263	1.1970634345077342	0.8369412008038183	0.2187639874072951
571000	-68953.68048190729	-68713.34946606353	-240.33101584374597	1.4007869706942182	0.7775350977904688	1.4674942122400483	1.1421222355236333	0.7877178024060222	1.1352902956694346	1.1575520596557147	1.2079809171732834	0.8293958838114831	0.2242691367990833
572000	-68947.3964953231	-68698.27212430052	-249.1243710225894	1.371359955774903	0.7869078368166165	1.4632068501703062	1.1494543429889783	0.7854026217257066	1.0587355922405535	1.1439542445489963	1.1221201085990313	0.7828931408041636	0.22774253339920036
573000	-68949.40580255882	-68679.59874616578	-269.8070563930344	1.3959122564123458	0.7790451835106237	1.5092367608334225	1.1511896479798873	0.754136637881849	0.9801889564615539	1.1196743933675013	1.1483352771128512	0.7226003386692054	0.2364531247685631
574000	-68949.96681023424	-68696.72168003855	-253.2451301956934	1.362206256549617	0.7899538226508026	1.4450550973283227	1.1685441076961942	0.7715415166396491	1.0518784946820032	1.1546449323444956	1.1441969831373155	0.7308561280569741	0.2493453552637449
575000	-68947.47652537918	-68686.05708705731	-261.4194383218732	1.3877327711482106	0.7816162792735986	1.4926839510805234	1.2098370011088446	0.7544445567668713	1.022646972666207	1.1743166344838638	1.1896159517096458	0.7475921878165361	0.24134573677138418
576000	-68952.95102781661	-68695.10872333117	-257.8423044854489	1.3861046948605176	0.7821337043466998	1.4622317398984765	1.3079438333031728	0.7623560683097995	1.0559157869884561	1.182818352353209	1.1752406033040856	0.8097560909866336	0.22727937878231003
577000	-68947.94408412442	-68691.12966127087	-256.81442285355814	1.3748875080989562	0.7857510224865654	1.512843006925475	1.2475345209687658	0.7524268727059751	1.1114326149986817	1.2044163902414702	1.1986121177203073	0.7913001917470702	0.23605391154517805
578000	-68952.6588114758	-68691.62395794697	-261.03485352883075	1.376235734324804	0.7853113496822188	1.4418713248459136	1.2121697112486907	0.7679558682778191	1.075561816105452	1.1202926221962597	1.0659506857347572	0.7425021748729972	0.233871338825302
